Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
8,12,522.3199999999999,4,4,4,444
241,1,7.85,2,1,1,211
223,1,37.6,2,1,3,213
131,1,11.34,3,1,2,312
130,1,10.88,3,1,2,312
262,1,2.17,2,1,1,211
286,1,42.26,1,1,3,113
3,2,20.72,4,3,2,432
32,1,5.93,4,1,1,411
83,2,125.82,3,3,4,334
81,3,186.24,3,3,4,334
18,10,1352.5,4,4,4,444
108,1,9.12,3,1,1,311
72,2,54.51,3,3,3,333
143,1,7.5,3,1,1,311
262,1,18.880000000000003,2,1,2,212
37,3,58.89,4,3,3,433
3,24,1438.79,4,4,4,444
264,1,23.59,2,1,2,212
242,1,16.12,2,1,2,212
102,3,72.82,3,3,4,334
156,1,3.38,2,1,1,211
3,9,373.96,4,4,4,444
31,3,101.52,4,3,4,434
265,1,11.04,2,1,2,212
214,1,12.67,2,1,2,212
134,1,10.899999999999999,3,1,2,312
193,2,95.66,2,3,4,234
224,1,5.12,2,1,1,211
10,7,62.83,4,4,3,443
285,2,23.57,1,3,2,132
105,1,8.32,3,1,1,311
177,1,55.21,2,1,3,213
48,16,236.98999999999998,4,4,4,444
195,2,48.01,2,3,3,233
10,1,6.62,4,1,1,411
290,1,3.63,1,1,1,111
15,1,12.26,4,1,2,412
107,1,175.31,3,1,4,314
199,1,47.76,2,1,3,213
102,1,36.410000000000004,3,1,3,313
144,1,54.599999999999994,3,1,3,313
54,1,1.75,3,1,1,311
132,2,22.84,3,3,2,332
95,1,50.01,3,1,3,313
75,1,17.13,3,1,2,312
63,1,35.46,3,1,3,313
66,1,7.44,3,1,1,311
178,1,40.4,2,1,3,213
21,4,41.43,4,4,3,443
95,1,108.42,3,1,4,314
78,2,22.76,3,3,2,332
39,2,34.74,4,3,3,433
2,5,208.37,4,4,4,444
50,1,13.27,3,1,2,312
184,1,5.88,2,1,1,211
14,5,29.16,4,4,3,443
35,8,301.48,4,4,4,444
96,1,5.52,3,1,1,311
177,1,114.53999999999999,2,1,4,214
101,2,50.400000000000006,3,3,3,333
45,2,28.060000000000002,4,3,3,433
101,1,5.38,3,1,1,311
31,1,23.59,4,1,2,412
97,1,10.23,3,1,2,312
67,1,83.23,3,1,4,314
123,1,7.25,3,1,1,311
137,1,17.08,3,1,2,312
135,1,79.44,3,1,4,314
26,1,8.13,4,1,1,411
220,2,47.040000000000006,2,3,3,233
27,1,1.77,4,1,1,411
65,2,12.82,3,3,2,332
9,11,422.36,4,4,4,444
193,1,4.59,2,1,1,211
195,1,12.21,2,1,2,212
10,3,49.06,4,3,3,433
37,4,127.21000000000001,4,4,4,444
83,1,12.27,3,1,2,312
37,1,18.3,4,1,2,412
58,5,27.599999999999998,3,4,3,343
11,7,92.85000000000001,4,4,4,444
167,6,56.3,2,4,3,243
268,1,30.990000000000002,2,1,3,213
88,4,45.07,3,4,3,343
17,10,210.32,4,4,4,444
38,14,473.02,4,4,4,444
3,7,109.01,4,4,4,444
10,20,486.16,4,4,4,444
159,6,253.64999999999998,2,4,4,244
48,8,101.34,4,4,4,444
71,4,26.75,3,4,3,343
260,2,23.27,2,3,2,232
267,1,14.78,2,1,2,212
159,4,10.940000000000001,2,4,2,242
48,10,129.73,4,4,4,444
36,8,45.730000000000004,4,4,3,443
43,6,93.41,4,4,4,444
5,6,39.15,4,4,3,443
24,5,52.36,4,4,3,443
198,4,127.85,2,4,4,244
15,9,204.11,4,4,4,444
13,12,591.52,4,4,4,444
99,4,30.369999999999997,3,4,3,343
247,1,21.119999999999997,2,1,2,212
15,6,42.89,4,4,3,443
139,2,21.08,3,3,2,332
232,1,0.87,2,1,1,211
175,1,37.88,2,1,3,213
173,1,11.12,2,1,2,212
10,7,97.99,4,4,4,444
28,3,35.28,4,3,3,433
94,2,18.08,3,3,2,332
2,19,388.38,4,4,4,444
26,1,12.27,4,1,2,412
201,2,29.25,2,3,3,233
58,3,110.3,3,3,4,334
32,5,236.04999999999998,4,4,4,444
3,9,240.87,4,4,4,444
17,2,8.24,4,3,1,431
20,5,41.18,4,4,3,443
2,20,504.27,4,4,4,444
59,6,46.26,3,4,3,343
65,7,182.16,3,4,4,344
66,13,1781.23,3,4,4,344
265,1,3.68,2,1,1,211
265,1,13.5,2,1,2,212
116,3,99.9,3,3,4,334
52,7,556.94,3,4,4,344
221,2,340.67,2,3,4,234
89,7,55.2,3,4,3,343
25,29,485.3,4,4,4,444
76,11,121.98,3,4,4,344
15,14,263.12,4,4,4,444
3,28,231.0,4,4,4,444
20,13,429.14,4,4,4,444
152,2,23.909999999999997,2,3,3,233
11,26,534.13,4,4,4,444
19,5,64.08,4,4,4,444
127,4,48.769999999999996,3,4,3,343
45,14,248.65,4,4,4,444
264,1,6.62,2,1,1,211
11,14,197.82,4,4,4,444
265,1,6.25,2,1,1,211
15,18,178.98,4,4,4,444
264,1,20.76,2,1,2,212
40,10,343.29,4,4,4,444
20,10,105.67,4,4,4,444
32,9,155.87,4,4,4,444
48,8,142.19,4,4,4,444
264,1,18.84,2,1,2,212
31,14,960.81,4,4,4,444
265,1,2.06,2,1,1,211
265,1,14.33,2,1,2,212
214,4,209.73000000000002,2,4,4,244
265,1,4.94,2,1,1,211
44,2,11.34,4,3,2,432
265,1,8.6,2,1,1,211
17,9,158.77,4,4,4,444
265,1,2.4,2,1,1,211
15,15,192.28,4,4,4,444
257,2,50.17,2,3,3,233
62,3,41.31,3,3,3,333
24,5,272.98,4,4,4,444
25,2,32.209999999999994,4,3,3,433
76,3,40.34,3,3,3,333
5,7,71.29,4,4,4,444
2,7,60.34,4,4,3,443
250,1,1.84,2,1,1,211
2,6,299.19,4,4,4,444
20,15,119.02,4,4,4,444
248,2,36.26,2,3,3,233
47,2,7.220000000000001,4,3,1,431
53,2,45.18,3,3,3,333
19,14,61.37,4,4,3,443
250,1,8.38,2,1,1,211
10,7,103.44,4,4,4,444
58,5,44.18,3,4,3,343
207,6,34.55,2,4,3,243
250,1,18.32,2,1,2,212
250,1,4.38,2,1,1,211
30,5,171.79,4,4,4,444
25,8,77.15,4,4,4,444
39,5,155.5,4,4,4,444
250,1,14.61,2,1,2,212
14,4,83.4,4,4,4,444
40,13,557.22,4,4,4,444
9,6,45.27,4,4,3,443
250,1,58.38,2,1,3,213
10,3,80.35,4,3,4,434
250,1,6.390000000000001,2,1,1,211
64,1,12.27,3,1,2,312
250,1,6.07,2,1,1,211
250,1,22.23,2,1,2,212
138,2,29.86,3,3,3,333
51,4,58.69,3,4,3,343
150,3,64.94,3,3,4,334
100,7,44.28,3,4,3,343
250,1,2.86,2,1,1,211
23,10,348.55,4,4,4,444
55,8,50.6,3,4,3,343
9,5,30.38,4,4,3,443
11,8,113.97,4,4,4,444
9,12,160.91,4,4,4,444
24,8,106.2,4,4,4,444
72,4,43.709999999999994,3,4,3,343
48,2,93.66,4,3,4,434
48,3,272.7,4,3,4,434
195,3,27.29,2,3,3,233
37,14,911.6899999999999,4,4,4,444
62,1,37.28,3,1,3,313
10,9,211.24,4,4,4,444
251,1,43.72,2,1,3,213
208,2,49.480000000000004,2,3,3,233
3,7,121.69,4,4,4,444
12,15,187.44,4,4,4,444
250,3,29.270000000000003,2,3,3,233
121,2,30.21,3,3,3,333
18,6,43.47,4,4,3,443
39,3,17.03,4,3,2,432
162,2,48.349999999999994,2,3,3,233
251,1,13.29,2,1,2,212
17,23,606.07,4,4,4,444
251,1,2.17,2,1,1,211
64,2,24.970000000000002,3,3,3,333
155,6,376.51,2,4,4,244
42,7,185.27,4,4,4,444
32,14,106.02,4,4,4,444
27,3,128.92,4,3,4,434
251,1,7.88,2,1,1,211
168,1,28.97,2,1,3,213
17,6,169.04000000000002,4,4,4,444
40,3,39.3,4,3,3,433
72,5,83.99000000000001,3,4,4,344
142,2,11.43,3,3,2,332
27,1,2.5,4,1,1,411
48,2,13.51,4,3,2,432
32,5,748.33,4,4,4,444
178,3,28.61,2,3,3,233
47,2,66.04,4,3,4,434
253,1,5.51,2,1,1,211
253,1,39.76,2,1,3,213
3,32,414.7,4,4,4,444
17,13,142.5,4,4,4,444
17,4,30.56,4,4,3,443
71,3,60.57,3,3,3,333
253,1,15.959999999999999,2,1,2,212
22,2,8.68,4,3,1,431
31,2,17.28,4,3,2,432
2,16,415.68,4,4,4,444
1,8,120.79,4,4,4,444
235,2,305.72,2,3,4,234
5,10,82.45,4,4,4,444
250,2,23.580000000000002,2,3,2,232
42,1,21.74,4,1,2,412
17,20,157.9,4,4,4,444
41,3,40.2,4,3,3,433
13,5,73.81,4,4,4,444
50,3,36.7,3,3,3,333
41,14,811.2099999999999,4,4,4,444
2,10,693.32,4,4,4,444
43,3,498.74,4,3,4,434
9,6,97.36999999999999,4,4,4,444
150,6,12.850000000000001,3,4,2,342
56,3,24.240000000000002,3,3,3,333
17,6,63.94,4,4,4,444
36,5,63.89,4,4,4,444
16,6,225.71,4,4,4,444
220,2,8.9,2,3,1,231
134,2,23.060000000000002,3,3,2,332
4,22,856.19,4,4,4,444
15,13,257.36,4,4,4,444
145,2,63.85,3,3,4,334
24,7,71.54,4,4,4,444
37,10,591.07,4,4,4,444
95,3,27.389999999999997,3,3,3,333
15,15,1339.47,4,4,4,444
2,4,80.89,4,4,4,444
23,3,28.7,4,3,3,433
5,8,119.88,4,4,4,444
18,7,180.78,4,4,4,444
26,6,103.96000000000001,4,4,4,444
23,13,538.83,4,4,4,444
4,11,84.89,4,4,4,444
40,16,498.66,4,4,4,444
254,1,4.38,2,1,1,211
25,4,111.99000000000001,4,4,4,444
45,4,189.35,4,4,4,444
254,1,173.16,2,1,4,214
240,2,29.73,2,3,3,233
9,16,310.22,4,4,4,444
152,3,53.95,2,3,3,233
80,5,38.72,3,4,3,343
89,1,61.900000000000006,3,1,3,313
106,1,2.39,3,1,1,311
17,7,111.13,4,4,4,444
13,12,535.31,4,4,4,444
72,1,18.71,3,1,2,312
237,2,61.76,2,3,3,233
249,2,21.880000000000003,2,3,2,232
73,4,16.580000000000002,3,4,2,342
254,1,9.4,2,1,1,211
17,11,499.2,4,4,4,444
140,3,39.42,3,3,3,333
4,4,88.51,4,4,4,444
13,9,184.43,4,4,4,444
254,1,4.94,2,1,1,211
254,1,77.05,2,1,4,214
44,8,85.17,4,4,4,444
38,5,132.3,4,4,4,444
10,8,78.77,4,4,4,444
50,2,41.91,3,3,3,333
2,21,1427.39,4,4,4,444
248,2,5.4399999999999995,2,3,1,231
135,2,26.65,3,3,3,333
102,3,60.17,3,3,3,333
248,1,13.08,2,1,2,212
187,1,9.27,2,1,1,211
23,8,227.72,4,4,4,444
255,1,22.11,2,1,2,212
173,2,32.69,2,3,3,233
227,3,44.769999999999996,2,3,3,233
101,4,107.3,3,4,4,344
82,2,52.629999999999995,3,3,3,333
31,4,59.04,4,4,3,443
255,1,4.5,2,1,1,211
34,11,304.25,4,4,4,444
27,8,81.32000000000001,4,4,4,444
87,7,241.91,3,4,4,344
73,7,489.64,3,4,4,344
255,1,37.589999999999996,2,1,3,213
122,3,38.3,3,3,3,333
208,2,27.42,2,3,3,233
198,1,8.73,2,1,1,211
54,8,142.69,3,4,4,344
47,5,153.01,4,4,4,444
149,2,19.82,3,3,2,332
165,2,11.86,2,3,2,232
47,2,17.43,4,3,2,432
193,4,270.92,2,4,4,244
25,16,715.81,4,4,4,444
42,3,92.3,4,3,4,434
16,5,63.43000000000001,4,4,4,444
81,4,102.76,3,4,4,344
49,7,73.24000000000001,3,4,4,344
75,11,106.48,3,4,4,344
255,1,6.99,2,1,1,211
1,14,2130.83,4,4,4,444
24,5,52.55,4,4,3,443
30,12,666.51,4,4,4,444
255,1,4.19,2,1,1,211
122,5,41.93,3,4,3,343
13,8,122.81,4,4,4,444
38,5,69.74,4,4,4,444
178,2,247.9,2,3,4,234
255,1,9.870000000000001,2,1,1,211
255,1,20.1,2,1,2,212
255,1,294.87,2,1,4,214
13,4,120.5,4,4,4,444
46,2,8.8,4,3,1,431
13,10,136.93,4,4,4,444
50,1,6.13,3,1,1,311
90,6,96.03,3,4,4,344
23,2,10.15,4,3,1,431
99,1,10.29,3,1,2,312
52,7,151.37,3,4,4,344
100,5,159.47,3,4,4,344
76,3,47.74,3,3,3,333
123,2,15.239999999999998,3,3,2,332
54,12,338.15,3,4,4,344
164,4,24.919999999999998,2,4,3,243
102,1,29.85,3,1,3,313
202,2,31.68,2,3,3,233
11,8,43.14,4,4,3,443
17,7,213.51999999999998,4,4,4,444
233,1,12.93,2,1,2,212
239,3,21.63,2,3,2,232
125,2,23.41,3,3,2,332
256,1,5.18,2,1,1,211
1,2,23.04,4,3,2,432
37,1,7.54,4,1,1,411
256,2,25.259999999999998,2,3,3,233
126,5,147.04,3,4,4,344
41,13,1452.99,4,4,4,444
16,4,40.43,4,4,3,443
10,9,152.7,4,4,4,444
33,1,14.87,4,1,2,412
144,1,56.1,3,1,3,313
256,1,48.12,2,1,3,213
36,2,97.74,4,3,4,434
14,11,131.9,4,4,4,444
15,8,155.01,4,4,4,444
256,1,52.65,2,1,3,213
23,9,205.60999999999999,4,4,4,444
107,6,97.05,3,4,4,344
15,3,85.66,4,3,4,434
8,15,264.37,4,4,4,444
67,2,39.81,3,3,3,333
54,2,21.27,3,3,2,332
9,11,131.24,4,4,4,444
53,8,197.66,3,4,4,344
2,16,174.42,4,4,4,444
2,13,170.71,4,4,4,444
43,5,23.490000000000002,4,4,2,442
11,12,223.87,4,4,4,444
3,3,91.74,4,3,4,434
117,2,133.51,3,3,4,334
120,1,57.209999999999994,3,1,3,313
85,11,208.19,3,4,4,344
38,1,17.41,4,1,2,412
2,4,61.56,4,4,3,443
53,1,41.8,3,1,3,313
9,8,133.42,4,4,4,444
151,2,25.52,2,3,3,233
19,8,140.32999999999998,4,4,4,444
23,7,316.11,4,4,4,444
83,10,124.13,3,4,4,344
2,11,267.23,4,4,4,444
50,7,279.95,3,4,4,344
53,1,7.43,3,1,1,311
60,10,596.6,3,4,4,344
149,4,61.49,3,4,3,343
131,4,62.31,3,4,3,343
4,21,211.5,4,4,4,444
274,1,6.75,1,1,1,111
100,1,6.35,3,1,1,311
19,9,575.73,4,4,4,444
15,2,40.04,4,3,3,433
71,1,15.06,3,1,2,312
24,5,332.38,4,4,4,444
13,1,18.73,4,1,2,412
82,1,6.41,3,1,1,311
81,1,6.1499999999999995,3,1,1,311
35,1,7.43,4,1,1,411
9,2,107.49,4,3,4,434
71,1,6.75,3,1,1,311
24,1,41.7,4,1,3,413
24,1,96.14,4,1,4,414
37,1,32.84,4,1,3,413
34,3,210.11,4,3,4,434
78,2,23.78,3,3,2,332
10,2,31.48,4,3,3,433
69,1,76.38,3,1,4,314
78,1,6.81,3,1,1,311
98,1,14.43,3,1,2,312
75,1,29.25,3,1,3,313
2,1,4.57,4,1,1,411
58,1,74.84,3,1,4,314
12,1,12.5,4,1,2,412
102,1,16.03,3,1,2,312
46,1,15.559999999999999,4,1,2,412
11,4,44.06,4,4,3,443
16,2,14.42,4,3,2,432
50,1,5.38,3,1,1,311
15,3,69.74,4,3,4,434
27,1,12.65,4,1,2,412
30,1,31.790000000000003,4,1,3,413
35,2,19.01,4,3,2,432
85,1,8.309999999999999,3,1,1,311
122,1,18.63,3,1,2,312
102,2,21.27,3,3,2,332
3,2,18.48,4,3,2,432
18,1,24.82,4,1,3,413
46,1,4.38,4,1,1,411
31,1,14.94,4,1,2,412
20,3,84.9,4,3,4,434
18,1,11.37,4,1,2,412
18,2,9.190000000000001,4,3,1,431
96,1,2.71,3,1,1,311
65,2,17.08,3,3,2,332
17,1,4.29,4,1,1,411
48,1,31.12,4,1,3,413
12,1,4.74,4,1,1,411
19,3,57.74,4,3,3,433
5,1,18.73,4,1,2,412
10,1,12.0,4,1,2,412
43,1,12.5,4,1,2,412
18,1,20.990000000000002,4,1,2,412
9,1,58.78,4,1,3,413
32,1,16.97,4,1,2,412
43,1,5.01,4,1,1,411
54,2,66.07000000000001,3,3,4,334
10,1,41.019999999999996,4,1,3,413
14,1,13.57,4,1,2,412
1,1,6.48,4,1,1,411
18,1,12.08,4,1,2,412
18,1,31.490000000000002,4,1,3,413
26,1,22.48,4,1,2,412
43,1,8.75,4,1,1,411
69,1,8.04,3,1,1,311
45,2,22.77,4,3,2,432
21,2,22.14,4,3,2,432
57,2,28.71,3,3,3,333
75,1,3.12,3,1,1,311
77,1,3.42,3,1,1,311
91,1,29.83,3,1,3,313
73,1,40.5,3,1,3,313
36,1,4.23,4,1,1,411
27,2,20.61,4,3,2,432
62,2,34.78,3,3,3,333
23,1,9.18,4,1,1,411
53,2,39.15,3,3,3,333
37,1,19.98,4,1,2,412
40,2,12.0,4,3,2,432
10,1,13.75,4,1,2,412
35,1,12.25,4,1,2,412
96,1,6.18,3,1,1,311
71,1,11.23,3,1,2,312
86,1,8.88,3,1,1,311
4,1,30.05,4,1,3,413
49,1,8.18,3,1,1,311
9,1,5.73,4,1,1,411
39,1,22.55,4,1,2,412
95,1,9.38,3,1,1,311
43,2,24.21,4,3,3,433
98,1,6.18,3,1,1,311
104,1,1.9,3,1,1,311
97,1,11.65,3,1,2,312
21,5,75.27,4,4,4,444
78,1,177.41,3,1,4,314
35,2,41.79,4,3,3,433
51,1,95.62,3,1,4,314
79,2,26.0,3,3,3,333
30,3,98.21,4,3,4,434
75,1,6.4,3,1,1,311
39,3,97.35999999999999,4,3,4,434
24,1,17.04,4,1,2,412
41,2,178.01,4,3,4,434
98,1,9.88,3,1,1,311
109,1,8.17,3,1,1,311
88,1,2.17,3,1,1,311
23,1,4.23,4,1,1,411
92,1,12.05,3,1,2,312
97,3,274.69,3,3,4,334
103,1,26.4,3,1,3,313
89,1,7.51,3,1,1,311
84,1,4.3,3,1,1,311
27,2,70.27,4,3,4,434
80,1,8.12,3,1,1,311
2,1,6.48,4,1,1,411
20,1,4.26,4,1,1,411
96,1,4.77,3,1,1,311
67,2,40.36,3,3,3,333
82,1,28.82,3,1,3,313
102,1,11.02,3,1,2,312
27,1,10.17,4,1,1,411
76,1,38.129999999999995,3,1,3,313
30,1,7.49,4,1,1,411
71,2,8.19,3,3,1,331
34,1,10.79,4,1,2,412
55,2,11.46,3,3,2,332
62,3,28.380000000000003,3,3,3,333
17,6,110.85,4,4,4,444
18,2,19.009999999999998,4,3,2,432
24,1,6.25,4,1,1,411
101,1,24.009999999999998,3,1,3,313
11,3,47.0,4,3,3,433
49,2,237.16,3,3,4,334
109,1,7.5,3,1,1,311
152,1,8.12,2,1,1,211
1,4,59.040000000000006,4,4,3,443
51,1,4.24,3,1,1,311
34,1,12.84,4,1,2,412
180,1,19.51,2,1,2,212
83,2,27.43,3,3,3,333
123,1,6.129999999999999,3,1,1,311
184,2,86.14000000000001,2,3,4,234
3,2,13.5,4,3,2,432
20,3,135.16,4,3,4,434
39,1,5.79,4,1,1,411
188,1,27.64,2,1,3,213
116,1,37.83,3,1,3,313
129,1,21.96,3,1,2,312
99,1,11.12,3,1,2,312
132,1,9.940000000000001,3,1,1,311
34,2,18.880000000000003,4,3,2,432
73,1,12.35,3,1,2,312
31,1,0.27,4,1,1,411
90,1,12.27,3,1,2,312
52,4,36.81,3,4,3,343
48,1,8.07,4,1,1,411
91,1,6.129999999999999,3,1,1,311
179,1,4.3,2,1,1,211
78,1,25.18,3,1,3,313
92,1,2.39,3,1,1,311
39,1,38.72,4,1,3,413
90,1,8.98,3,1,1,311
78,1,17.07,3,1,2,312
169,1,41.51,2,1,3,213
92,1,5.26,3,1,1,311
105,1,11.6,3,1,2,312
56,3,15.66,3,3,2,332
259,1,2.91,2,1,1,211
101,1,2.19,3,1,1,311
139,2,12.84,3,3,2,332
82,3,137.64,3,3,4,334
101,1,10.57,3,1,2,312
26,1,24.259999999999998,4,1,3,413
25,1,10.17,4,1,1,411
115,3,35.77,3,3,3,333
227,1,3.82,2,1,1,211
41,1,30.439999999999998,4,1,3,413
6,8,149.76,4,4,4,444
226,1,5.88,2,1,1,211
98,5,90.33,3,4,4,344
82,1,27.54,3,1,3,313
84,2,13.44,3,3,2,332
10,1,4.43,4,1,1,411
171,1,15.25,2,1,2,212
44,2,33.14,4,3,3,433
199,1,12.24,2,1,2,212
25,5,40.410000000000004,4,4,3,443
13,2,17.779999999999998,4,3,2,432
102,1,5.37,3,1,1,311
180,1,12.21,2,1,2,212
147,2,35.12,3,3,3,333
246,1,5.87,2,1,1,211
76,2,284.99,3,3,4,334
42,1,14.19,4,1,2,412
60,1,12.25,3,1,2,312
200,2,17.52,2,3,2,232
240,1,3.41,2,1,1,211
141,1,13.17,3,1,2,312
53,12,221.59,3,4,4,344
48,3,40.57,4,3,3,433
46,1,8.08,4,1,1,411
56,1,5.66,3,1,1,311
46,2,71.41,4,3,4,434
95,1,14.82,3,1,2,312
25,2,36.96,4,3,3,433
120,1,2.71,3,1,1,311
54,4,37.63,3,4,3,343
153,1,1.06,2,1,1,211
13,7,82.45,4,4,4,444
16,1,2.37,4,1,1,411
178,1,3.68,2,1,1,211
222,1,7.23,2,1,1,211
263,1,19.85,2,1,2,212
57,1,37.97,3,1,3,313
150,5,41.17,3,4,3,343
136,1,2.55,3,1,1,311
146,1,16.98,3,1,2,312
4,1,24.259999999999998,4,1,3,413
18,3,45.68,4,3,3,433
201,1,8.93,2,1,1,211
164,3,37.96,2,3,3,233
9,2,81.66999999999999,4,3,4,434
197,1,4.94,2,1,1,211
88,1,27.93,3,1,3,313
103,1,2.11,3,1,1,311
261,1,1.5,2,1,1,211
9,2,41.21,4,3,3,433
66,1,5.73,3,1,1,311
12,1,10.81,4,1,2,412
86,1,6.25,3,1,1,311
256,1,28.130000000000003,2,1,3,213
82,1,8.38,3,1,1,311
180,1,14.46,2,1,2,212
10,1,28.810000000000002,4,1,3,413
69,1,2.55,3,1,1,311
131,1,3.41,3,1,1,311
169,1,29.18,2,1,3,213
146,4,31.05,3,4,3,343
17,1,44.47,4,1,3,413
112,1,6.35,3,1,1,311
57,6,187.21,3,4,4,344
46,1,15.67,4,1,2,412
166,2,18.939999999999998,2,3,2,232
92,1,35.66,3,1,3,313
60,1,5.66,3,1,1,311
65,2,29.2,3,3,3,333
87,1,2.11,3,1,1,311
166,2,20.1,2,3,2,232
121,2,7.32,3,3,1,331
149,1,20.189999999999998,3,1,2,312
109,1,53.339999999999996,3,1,3,313
75,1,6.25,3,1,1,311
107,1,66.28,3,1,4,314
79,6,128.88,3,4,4,344
136,2,65.89,3,3,4,334
47,6,66.58,4,4,4,444
60,1,8.18,3,1,1,311
12,1,4.09,4,1,1,411
44,2,17.6,4,3,2,432
57,2,67.5,3,3,4,334
38,3,96.31,4,3,4,434
135,1,11.52,3,1,2,312
111,2,30.060000000000002,3,3,3,333
70,2,21.72,3,3,2,332
130,1,9.68,3,1,1,311
13,4,87.97,4,4,4,444
175,1,14.37,2,1,2,212
205,1,6.21,2,1,1,211
211,1,4.43,2,1,1,211
74,5,123.5,3,4,4,344
150,6,60.41,3,4,3,343
127,2,36.32,3,3,3,333
182,1,14.27,2,1,2,212
123,2,19.31,3,3,2,332
13,7,115.56,4,4,4,444
85,1,11.36,3,1,2,312
4,2,28.5,4,3,3,433
67,2,12.5,3,3,2,332
44,4,69.84,4,4,4,444
22,4,99.34,4,4,4,444
41,5,321.76,4,4,4,444
57,2,19.490000000000002,3,3,2,332
137,2,33.91,3,3,3,333
129,2,14.74,3,3,2,332
9,1,25.5,4,1,3,413
46,4,46.82,4,4,3,443
85,1,26.37,3,1,3,313
83,1,14.5,3,1,2,312
10,9,80.68,4,4,4,444
168,2,14.75,2,3,2,232
81,1,13.62,3,1,2,312
62,2,36.93,3,3,3,333
177,1,23.049999999999997,2,1,2,212
15,1,28.12,4,1,3,413
118,2,43.17,3,3,3,333
185,1,6.54,2,1,1,211
213,2,10.0,2,3,1,231
17,5,84.54,4,4,4,444
194,1,6.12,2,1,1,211
10,3,21.529999999999998,4,3,2,432
202,1,22.19,2,1,2,212
24,8,151.42,4,4,4,444
65,2,11.52,3,3,2,332
12,2,14.12,4,3,2,432
46,1,10.57,4,1,2,412
32,2,19.48,4,3,2,432
201,1,6.75,2,1,1,211
14,2,10.16,4,3,1,431
212,2,14.75,2,3,2,232
48,2,43.6,4,3,3,433
247,1,5.73,2,1,1,211
123,1,3.73,3,1,1,311
40,6,81.74000000000001,4,4,4,444
250,3,24.38,2,3,3,233
47,1,16.11,4,1,2,412
104,1,25.36,3,1,3,313
18,6,109.52,4,4,4,444
65,1,11.18,3,1,2,312
248,1,10.62,2,1,2,212
131,1,14.19,3,1,2,312
50,2,15.0,3,3,2,332
3,3,41.94,4,3,3,433
12,2,63.31,4,3,4,434
198,1,12.01,2,1,2,212
26,1,10.1,4,1,1,411
2,11,466.66,4,4,4,444
71,3,236.2,3,3,4,334
31,1,68.4,4,1,4,414
47,1,58.49,4,1,3,413
30,1,14.469999999999999,4,1,2,412
58,2,4.43,3,3,1,331
194,1,9.62,2,1,1,211
39,1,15.91,4,1,2,412
33,2,30.65,4,3,3,433
25,1,16.3,4,1,2,412
210,2,22.060000000000002,2,3,2,232
37,1,16.27,4,1,2,412
58,2,9.5,3,3,1,331
3,1,5.25,4,1,1,411
217,1,7.15,2,1,1,211
100,1,3.41,3,1,1,311
225,1,15.099999999999998,2,1,2,212
61,1,16.64,3,1,2,312
163,3,44.7,2,3,3,233
4,2,16.85,4,3,2,432
205,2,9.43,2,3,1,231
178,1,18.25,2,1,2,212
116,1,9.36,3,1,1,311
11,7,64.97,4,4,4,444
126,1,12.69,3,1,2,312
136,1,6.43,3,1,1,311
32,1,2.37,4,1,1,411
215,1,16.64,2,1,2,212
28,1,4.5,4,1,1,411
64,1,31.119999999999997,3,1,3,313
90,1,11.38,3,1,2,312
187,1,4.57,2,1,1,211
153,1,6.81,2,1,1,211
14,1,5.73,4,1,1,411
102,1,106.0,3,1,4,314
56,1,17.19,3,1,2,312
180,1,27.55,2,1,3,213
83,1,11.0,3,1,2,312
36,9,71.17,4,4,4,444
28,1,8.04,4,1,1,411
86,1,13.41,3,1,2,312
117,6,81.65,3,4,4,344
33,2,78.68,4,3,4,434
43,7,70.85,4,4,4,444
217,2,10.780000000000001,2,3,2,232
176,2,54.78,2,3,3,233
40,3,196.71,4,3,4,434
79,1,8.79,3,1,1,311
2,1,7.5,4,1,1,411
130,3,17.61,3,3,2,332
5,32,278.15,4,4,4,444
28,1,16.38,4,1,2,412
78,1,50.32,3,1,3,313
14,3,98.46000000000001,4,3,4,434
23,2,35.25,4,3,3,433
111,1,43.21,3,1,3,313
114,2,12.879999999999999,3,3,2,332
1,3,35.01,4,3,3,433
191,1,2.4,2,1,1,211
75,2,60.57,3,3,3,333
21,3,103.68,4,3,4,434
208,1,15.75,2,1,2,212
209,1,9.69,2,1,1,211
209,1,2.62,2,1,1,211
59,2,30.310000000000002,3,3,3,333
121,4,263.53,3,4,4,344
206,1,18.21,2,1,2,212
57,2,35.2,3,3,3,333
10,1,11.02,4,1,2,412
78,5,58.24,3,4,3,343
26,1,65.58,4,1,4,414
10,2,8.030000000000001,4,3,1,431
109,1,73.14,3,1,4,314
89,1,8.38,3,1,1,311
57,3,22.99,3,3,2,332
132,1,4.3,3,1,1,311
240,1,8.52,2,1,1,211
11,9,125.21000000000001,4,4,4,444
47,5,42.32,4,4,3,443
87,7,551.58,3,4,4,344
195,1,16.6,2,1,2,212
12,2,21.42,4,3,2,432
108,1,8.05,3,1,1,311
103,2,43.94,3,3,3,333
109,3,15.43,3,3,2,332
45,2,20.69,4,3,2,432
149,1,24.95,3,1,3,313
31,3,361.40999999999997,4,3,4,434
24,2,40.84,4,3,3,433
177,1,14.18,2,1,2,212
177,1,84.65,2,1,4,214
30,3,28.53,4,3,3,433
197,1,85.36,2,1,4,214
221,1,12.78,2,1,2,212
